LOOKUP_ID,LOOKUP_NAME,PARENT_ID,TYPE_ID,type_name
507082,3138,504347,503401,MODEL
507083,4023 TRAILER,504347,503401,MODEL
507084,407,504347,503401,MODEL
507085,603/37,504347,503401,MODEL
507086,609,504347,503401,MODEL
507087,712,504347,503401,MODEL
507088,807,504347,503401,MODEL
507089,807 TRUCK,504347,503401,MODEL
507090,912,504347,503401,MODEL
507091,ACE MAGIC,504347,503401,MODEL
507092,ARIA,504347,503401,MODEL
507093,ARIA METALLIC,504347,503401,MODEL
507094,ARIA SOLID,504347,503401,MODEL
507095,ESTATE,504347,503401,MODEL
507096,INDICA,504347,503401,MODEL
507097,INDICA METALLIC,504347,503401,MODEL
507098,INDICA SOLID,504347,503401,MODEL
507099,INDICA V2 METALLIC,504347,503401,MODEL
507100,INDICA V2 SOLID,504347,503401,MODEL
507101,INDICA VISTA,504347,503401,MODEL
507102,INDICA VISTA METALLIC,504347,503401,MODEL
507103,INDICA VISTA SOLID,504347,503401,MODEL
507104,INDICA XETA,504347,503401,MODEL
506977,ACCESS,504339,503401,MODEL
506978,GS,504339,503401,MODEL
506979,GSX R,504339,503401,MODEL
506980,GT 125,504339,503401,MODEL
506981,GXS 750,504339,503401,MODEL
506982,HAYATE,504339,503401,MODEL
506983,INTRUDER,504339,503401,MODEL
506984,MAX 100,504339,503401,MODEL
506985,SLING SHOT,504339,503401,MODEL
506986,SUZUKI 1250,504339,503401,MODEL
506987,SUZUKI HAYABUSA,504339,503401,MODEL
506988,SUZUKI HEAT,504339,503401,MODEL
506989,SUZUKI ZEUS,504339,503401,MODEL
506990,SV 650,504339,503401,MODEL
506991,SWISH,504339,503401,MODEL
506992,UZ 125,504339,503401,MODEL
506993,3D ROAD SWEEPER,504341,503401,MODEL
506994,200 L MOBILE CRANE,504342,503401,MODEL
506995,TG 250,504342,503401,MODEL
506996,TG 450 M,504342,503401,MODEL
506997,TG352 CRANE,504342,503401,MODEL
506998,TG550E CRANE,504342,503401,MODEL
506999,TL 360,504342,503401,MODEL
507000,1030 TRACTOR,504343,503401,MODEL
507001,1035 DI,504343,503401,MODEL
507002,1035 TRACTOR,504343,503401,MODEL
507003,241 TRACTOR,504343,503401,MODEL
507132,LPO 1512,504347,503401,MODEL
507133,LPO 1515,504347,503401,MODEL
507134,LPO 1570,504347,503401,MODEL
507135,LPO 1610,504347,503401,MODEL
507136,LPO 1612,504347,503401,MODEL
507137,LPO 1613,504347,503401,MODEL
507138,LPO 1615,504347,503401,MODEL
507139,LPO 1616,504347,503401,MODEL
507140,LPO 1618,504347,503401,MODEL
507141,LPO 1623,504347,503401,MODEL
507142,LPO 1628,504347,503401,MODEL
507143,LPS 3015,504347,503401,MODEL
507144,LPS 3516,504347,503401,MODEL
507145,LPS 3518,504347,503401,MODEL
507146,LPS 4018,504347,503401,MODEL
507147,LPS 4028 TIPPER,504347,503401,MODEL
507148,LPS 4923,504347,503401,MODEL
507149,LPS 4928,504347,503401,MODEL
507150,LPS 4930,504347,503401,MODEL
507151,LPS 4930 NOVUS TRACTOR TRAILER,504347,503401,MODEL
507152,LPT 1109,504347,503401,MODEL
507153,LPT 1112,504347,503401,MODEL
507154,LPT 1210,504347,503401,MODEL
507155,LPT 1313,504347,503401,MODEL
507156,LPT 1611 ROAD SWEEPERS,504347,503401,MODEL
507157,LPT 1612,504347,503401,MODEL
507158,LPT 1613,504347,503401,MODEL
507159,LPT 1615,504347,503401,MODEL
507160,LPT 2213,504347,503401,MODEL
507161,LPT 2416,504347,503401,MODEL
507162,LPT 2513,504347,503401,MODEL
507163,LPT 2515,504347,503401,MODEL
507164,LPT 2516,504347,503401,MODEL
507165,LPT 2518,504347,503401,MODEL
507166,LPT 3118,504347,503401,MODEL
507167,LPT 3516,504347,503401,MODEL
507168,LPT 407,504347,503401,MODEL
507041,MF 1035 DI-J-HALUAGE,504344,503401,MODEL
507042,TAFE 241,504344,503401,MODEL
507043,FIRE TANDER,504345,503401,MODEL
507044,650 EXCAVATORS,504346,503401,MODEL
507045,EH 600 DUMPER,504346,503401,MODEL
507046,EX 100,504346,503401,MODEL
507047,EX 110,504346,503401,MODEL
507048,EX 110 HYDRAULIC BACKHOE,504346,503401,MODEL
507049,EX 350 SUPER,504346,503401,MODEL
507050,EX 350 V,504346,503401,MODEL
507051,EX 400,504346,503401,MODEL
507052,EX 600 EXCAVATOR,504346,503401,MODEL
507053,EX 63,504346,503401,MODEL
507054,EX 70,504346,503401,MODEL
507055,EX210,504346,503401,MODEL
507056,EX65,504346,503401,MODEL
507057,HITACHI EX200LC,504346,503401,MODEL
507058,HYDRAULIC EXCAVATOR EX 300,504346,503401,MODEL
507059,KH 500,504346,503401,MODEL
507060,TATA HITACHI EX 60,504346,503401,MODEL
507061,TMX-20,504346,503401,MODEL
507062,VX 200LC,504346,503401,MODEL
507063,Z AXIS 120-H EXCAVATOR,504346,503401,MODEL
507064,ZAXIS 200,504346,503401,MODEL
507065,ZAXIS 370 LCH,504346,503401,MODEL
507066,ZAXIS 50 U,504346,503401,MODEL
507067,ZAXIS 75,504346,503401,MODEL
507196,SUMO GRANDE SOLID,504347,503401,MODEL
507197,SUMO VICTA  METALLIC,504347,503401,MODEL
507198,SUMO VICTA  SOLID,504347,503401,MODEL
507199,TATA  ESTATE,504347,503401,MODEL
507200,TATA 1210,504347,503401,MODEL
507201,TATA 1212,504347,503401,MODEL
507202,TATA 1313,504347,503401,MODEL
507203,TATA 1516,504347,503401,MODEL
507204,TATA 1619,504347,503401,MODEL
507205,TATA 1623,504347,503401,MODEL
507206,TATA 2416,504347,503401,MODEL
507207,TATA 4021,504347,503401,MODEL
507208,TATA 483,504347,503401,MODEL
507209,TATA 607,504347,503401,MODEL
507210,TATA 613,504347,503401,MODEL
507211,TATA 707,504347,503401,MODEL
507212,TATA 769,504347,503401,MODEL
507213,TATA 904,504347,503401,MODEL
507214,TATA SK 1210,504347,503401,MODEL
507215,TELCOLINE,504347,503401,MODEL
507216,TFC-280,504347,503401,MODEL
507217,TL 4X4 CC PASS,504347,503401,MODEL
507218,TOURIN,504347,503401,MODEL
507219,VENTURE,504347,503401,MODEL
507220,VENTURE EX,504347,503401,MODEL
507221,WINGER,504347,503401,MODEL
507222,XENON XT,504347,503401,MODEL
507223,HEMAN GT - 163,504348,503401,MODEL
507224,HEMANG DUMPER.,504348,503401,MODEL
507225,TATRA HEMANG T3B-928-10 DUMPER,504348,503401,MODEL
507226,TEJA 4STR-PCV,504348,503401,MODEL
507227,315 E BACK HOE,504349,503401,MODEL
507228,315 V EXCAVATOR,504349,503401,MODEL
507229,E H 600 DUMPER,504349,503401,MODEL
507230,EX 200 LC,504349,503401,MODEL
507231,EX-120,504349,503401,MODEL
507232,EXCAVATOR EX 210,504349,503401,MODEL
507105,INDICA XETA METALLIC,504347,503401,MODEL
507106,INDICA XETA SOLID,504347,503401,MODEL
507107,INDICAB,504347,503401,MODEL
507108,INDIGO,504347,503401,MODEL
507109,INDIGO CS,504347,503401,MODEL
507110,INDIGO DICOR,504347,503401,MODEL
507111,INDIGO GRAND,504347,503401,MODEL
507112,INDIGO MANZA,504347,503401,MODEL
507113,INDIGO MANZA METALLIC,504347,503401,MODEL
507114,INDIGO MANZA SOLID,504347,503401,MODEL
507115,INDIGO MARINA,504347,503401,MODEL
507116,INDIGO MARINA METALLIC,504347,503401,MODEL
507117,INDIGO MARINA SOLID,504347,503401,MODEL
507118,INDIGO METALLIC,504347,503401,MODEL
507119,INDIGO SOLID,504347,503401,MODEL
507120,LP 407,504347,503401,MODEL
507121,LP 909,504347,503401,MODEL
507122,LPK 1618,504347,503401,MODEL
507123,LPK 2516,504347,503401,MODEL
507124,LPK 2518,504347,503401,MODEL
507125,LPK 2523,504347,503401,MODEL
507126,LPK 2528,504347,503401,MODEL
507127,LPK 909,504347,503401,MODEL
507128,LPO 1210,504347,503401,MODEL
507129,LPO 1312,504347,503401,MODEL
507130,LPO 1316,504347,503401,MODEL
507131,LPO 1510,504347,503401,MODEL
507260,TATA-HITACHI ZAXIS 200LC EXCAVATOR,504349,503401,MODEL
507261,TATA-HITACHI ZAXIS 330LC EXCAVATOR,504349,503401,MODEL
507262,TATA-HITACHI ZAXIS 450 EXCAVATOR,504349,503401,MODEL
507263,TATA-HITACHI ZAXIS 70 EXCAVATOR,504349,503401,MODEL
507264,TATA-LEBRERO VTA 90 ROLLER,504349,503401,MODEL
507265,TFC 280 - CRANE,504349,503401,MODEL
507266,VM 3 VIBRATORY SOIL COMPACTOR,504349,503401,MODEL
507267,ZAXIS 210 LCH EXCAVATOR,504349,503401,MODEL
507268,ZX 50U,504349,503401,MODEL
507269,800D SWEEPING MACHINE,504350,503401,MODEL
507270,CHIEFTAIN 1700,504351,503401,MODEL
507271,HEMAN 175 - SKID STEER LOADER,504351,503401,MODEL
507272,HR 32 MIDI EXCAVATOR,504351,503401,MODEL
507273,PT200,504351,503401,MODEL
507274,SP 2010 COMPACTOR,504351,503401,MODEL
507275,SP 2020 COMPACTOR,504351,503401,MODEL
507276,TLB 740S,504351,503401,MODEL
507277,TLB 844S,504351,503401,MODEL
507278,TV 1200 COMPACTOR,504351,503401,MODEL
507279,TV 1700 COMPACTOR,504351,503401,MODEL
507280,TX 760,504351,503401,MODEL
507281,15 TON FORK LIFT,504352,503401,MODEL
507282,ANGAD ROAD ROLLER,504352,503401,MODEL
507283,424B,504353,503401,MODEL
507284,825 TMM,504353,503401,MODEL
507285,RST 45 CRANE,504353,503401,MODEL
507286,RT422 CRANES,504353,503401,MODEL
507287,TIL 20 T GROVE RT422 CRANE,504353,503401,MODEL
507288,TIL 20 T HUSKY 620 M CRANE,504353,503401,MODEL
507289,TIL 3 T QX-30 D FORKLIFTS,504353,503401,MODEL
507290,TIL 30 T COLES HYDRA 830(I) CRANE,504353,503401,MODEL
507291,TIL 30 T GROVE 830(M) CRANE,504353,503401,MODEL
507292,TIL 40 MT GROVE COLES HUSKY 640(M) CRANE,504353,503401,MODEL
507293,TIL 40 T GROVE RT 740(B) CRANE,504353,503401,MODEL
507294,TIL RSL 45 CRANE,504353,503401,MODEL
507295,TLM-8 CANE,504353,503401,MODEL
507296,TMS 10,504353,503401,MODEL
507169,LPT 410/34,504347,503401,MODEL
507170,LPT 709,504347,503401,MODEL
507171,LPT 809/38 EX CLB,504347,503401,MODEL
507172,LPT 909,504347,503401,MODEL
507173,LPT 912,504347,503401,MODEL
507174,NANO,504347,503401,MODEL
507175,NANO METALLIC,504347,503401,MODEL
507176,NANO SOLID,504347,503401,MODEL
507177,NOVUS 2530 TANKER,504347,503401,MODEL
507178,PRIMA 2528,504347,503401,MODEL
507179,PRIMA 4028,504347,503401,MODEL
507180,SA 1212 TC,504347,503401,MODEL
507181,SAFARI,504347,503401,MODEL
507182,SAFARI DICOR,504347,503401,MODEL
507183,SAFARI METALLIC,504347,503401,MODEL
507184,SAFARI SOLID,504347,503401,MODEL
507185,SE 1616,504347,503401,MODEL
507186,SFC 410,504347,503401,MODEL
507187,SFC 709,504347,503401,MODEL
507188,SFC 909,504347,503401,MODEL
507189,SIERRA,504347,503401,MODEL
507190,SK 1616,504347,503401,MODEL
507191,SK 407,504347,503401,MODEL
507192,SPACIO,504347,503401,MODEL
507193,STAR BUS,504347,503401,MODEL
507194,SUMO,504347,503401,MODEL
507195,SUMO GRANDE METALLIC,504347,503401,MODEL
507324,ESTIMA,504357,503401,MODEL
507325,ETIOS,504357,503401,MODEL
507326,ETIOS LIVA METALLIC,504357,503401,MODEL
507327,ETIOS LIVA SOLID,504357,503401,MODEL
507328,ETIOS SEDAN METALLIC,504357,503401,MODEL
507329,ETIOS SEDAN SOLID,504357,503401,MODEL
507330,FORTUNER,504357,503401,MODEL
507331,FORTUNER METALLIC,504357,503401,MODEL
507332,FORTUNER SOLID,504357,503401,MODEL
507333,GRANIVIA,504357,503401,MODEL
507334,HIACE,504357,503401,MODEL
507335,IMPORTED VAN,504357,503401,MODEL
507336,INNOVA,504357,503401,MODEL
507337,INNOVA METALLIC,504357,503401,MODEL
507338,INNOVA SOLID,504357,503401,MODEL
507339,KIJANG,504357,503401,MODEL
507340,LAND CRUISER METALLIC,504357,503401,MODEL
507341,LEXUS,504357,503401,MODEL
507342,LUCIDA,504357,503401,MODEL
507343,MARK II,504357,503401,MODEL
507344,PRADO METALLIC,504357,503401,MODEL
507345,PREMIO X,504357,503401,MODEL
507346,PRIUS,504357,503401,MODEL
507347,PRIUS METALLIC,504357,503401,MODEL
507348,PRIUS SOLID,504357,503401,MODEL
507349,QUALIS,504357,503401,MODEL
507350,RAV4,504357,503401,MODEL
507351,SERA,504357,503401,MODEL
507352,SPRINTER,504357,503401,MODEL
507353,STARLET,504357,503401,MODEL
507354,SUPRA,504357,503401,MODEL
507355,SURF,504357,503401,MODEL
507356,TERCEL,504357,503401,MODEL
507357,TOWN ACE NOAH,504357,503401,MODEL
507358,VIGO HILUX,504357,503401,MODEL
507359,MT 625 DI,504358,503401,MODEL
507360,ROCKET,504359,503401,MODEL
507233,HITACHI HYDRAULIC EXCAVATOR ZX370MTH,504349,503401,MODEL
507234,HITACHI ZW220 HYDRAULIC WHEEL LOADER,504349,503401,MODEL
507235,TAC 20,504349,503401,MODEL
507236,TATA 315 V,504349,503401,MODEL
507237,TATA 320 CRANE,504349,503401,MODEL
507238,TATA ATF100-5 CRANE,504349,503401,MODEL
507239,TATA EX-100 EXCAVATOR,504349,503401,MODEL
507240,TATA EX-200 EXCAVATORS,504349,503401,MODEL
507241,TATA EX-300 LCH EXCAVATOR,504349,503401,MODEL
507242,TATA EX-40 EXCAVATOR,504349,503401,MODEL
507243,TATA EX-400 EXCAVATOR,504349,503401,MODEL
507244,TATA EX-60 EXCAVATOR,504349,503401,MODEL
507245,TATA HITACHI EX-110,504349,503401,MODEL
507246,TATA HITACHI EX-1900 V SHOVEL,504349,503401,MODEL
507247,TATA HITACHI EX-350 LCHV EXCAVATOR,504349,503401,MODEL
507248,TATA HITACHI EX-600 V EXCAVATOR,504349,503401,MODEL
507249,TATA HITACHI EX-70 EXCAVATOR,504349,503401,MODEL
507250,TATA HITACHI Z AXIS  120H,504349,503401,MODEL
507251,TATA JD 315 V BACKHOE,504349,503401,MODEL
507252,TATA JD 75 V BACKHOE,504349,503401,MODEL
507253,TATA TFC 75 CRANE,504349,503401,MODEL
507254,TATA TG14 MOTOR GRADER,504349,503401,MODEL
507255,TATA TMX-20 EXCAVATOR,504349,503401,MODEL
507256,TATA TWL-3036 WHEEL LOADER,504349,503401,MODEL
507257,TATA-HITACHI EX-1200V EXCAVATOR,504349,503401,MODEL
507258,TATA-HITACHI EX-2500 EXCAVATOR,504349,503401,MODEL
507259,TATA-HITACHI ZAXIS 110 EXCAVATOR,504349,503401,MODEL
507388,UWM 05 PAVER,504361,503401,MODEL
507389,RCP 750 CONCRETE PAVER FINISHER MACHINE,504362,503401,MODEL
507390,PF 45,504363,503401,MODEL
507391,TOUGH RIDER,504363,503401,MODEL
507392,UWM  150,504363,503401,MODEL
507393,PF 45 PAVER,504364,503401,MODEL
507394,UPKAR TIPPER,504365,503401,MODEL
507395,555717 6X6 DUMPER,504366,503401,MODEL
507396,555717 6X6 TIPPER,504366,503401,MODEL
507397,VAIBHAV,504367,503401,MODEL
507398,HITACHI EX 120 EXCAVATOR,504368,503401,MODEL
507399,HITACHI EX 150,504368,503401,MODEL
507400,HITACHI EX60 EXCAVATORS,504368,503401,MODEL
507401,VARINDRA 510,504369,503401,MODEL
507402,DELIVERY VAN,504370,503401,MODEL
507403,PARTAP TRACTOR,504371,503401,MODEL
507404,D24X24,504372,503401,MODEL
507405,D24X40,504372,503401,MODEL
507406,GALLOP,504373,503401,MODEL
507407,HUNTER,504373,503401,MODEL
507408,SHARK,504373,503401,MODEL
507409,VIKRAM 450 D PCV,504374,503401,MODEL
507410,VIKRAM 750 D 6STR PCV,504374,503401,MODEL
507411,VIKRAM A/R,504374,503401,MODEL
507412,DELIVERY VAN,504375,503401,MODEL
507413,VIRGO 1.5 PICKUP VAN,504376,503401,MODEL
507414,DOLPHIN 248,504377,503401,MODEL
507415,VISHAL 368,504377,503401,MODEL
507416,VISHAL 408 COMBINE HARVESTOR,504377,503401,MODEL
507417,VISHAL 435,504377,503401,MODEL
507418,VIS 4X PAVER,504378,503401,MODEL
507419,VIS-VP-200-S,504378,503401,MODEL
507420,VIS-VP-40-S PAVER,504378,503401,MODEL
507421,DELIVERY VAN,504379,503401,MODEL
507422,A/R 7STR PCV,504380,503401,MODEL
507423,BEST BOSS,504381,503401,MODEL
507424,SUPER 1800,504382,503401,MODEL
507297,TMS-750B,504353,503401,MODEL
507298,HIND 101 MK CRAWLER CRANE,504354,503401,MODEL
507299,JST 30 TOW TRACTOR,504355,503401,MODEL
507300,LSP 900,504355,503401,MODEL
507301,TMX-150,504355,503401,MODEL
507302,WSP 900,504355,503401,MODEL
507303,TMB TRUCK,504356,503401,MODEL
507304,ALPHARD,504357,503401,MODEL
507305,ARISTO,504357,503401,MODEL
507306,CALDINA,504357,503401,MODEL
507307,CAMRY,504357,503401,MODEL
507308,CAMRY METALIIC,504357,503401,MODEL
507309,CAMRY SOLID,504357,503401,MODEL
507310,CARINA,504357,503401,MODEL
507311,CELICA,504357,503401,MODEL
507312,CELSIOR,504357,503401,MODEL
507313,CHASSAR,504357,503401,MODEL
507314,COROLLA,504357,503401,MODEL
507315,COROLLA ALTIS,504357,503401,MODEL
507316,COROLLA ALTIS METALLIC,504357,503401,MODEL
507317,COROLLA ALTIS SOLID,504357,503401,MODEL
507318,COROLLA METALLIC,504357,503401,MODEL
507319,COROLLA SOLID,504357,503401,MODEL
507320,CORONA,504357,503401,MODEL
507321,CRESSIDA,504357,503401,MODEL
507322,CROWN.,504357,503401,MODEL
507323,DCM,504357,503401,MODEL
507452,EVX 20 FORKLIFT TRUCK,504385,503401,MODEL
507453,EVX 25 FORKLIFT TRUCK,504385,503401,MODEL
507454,EVX 30 FORKLIFT TRUCK,504385,503401,MODEL
507455,FD 30 T3Z FORK LIFT,504385,503401,MODEL
507456,G 800,504385,503401,MODEL
507457,LVX 15 FORKLIFT TRUCK,504385,503401,MODEL
507458,LVX 20 FORKLIFT TRUCK,504385,503401,MODEL
507459,LVX 25 FORKLIFT TRUCK,504385,503401,MODEL
507460,LVX 30 FORKLIFT TRUCK,504385,503401,MODEL
507461,M9188,504385,503401,MODEL
507462,VL 8 CRANES,504385,503401,MODEL
507463,VLPC 12,504385,503401,MODEL
507464,VLPC 14,504385,503401,MODEL
507465,VLRT 40 CRANES,504385,503401,MODEL
507466,3/11 REFULLER,504386,503401,MODEL
507467,42 M 6X4,504386,503401,MODEL
507468,9400 B7R,504386,503401,MODEL
507469,9400 B9R,504386,503401,MODEL
507470,ABG 4361 PAVER FINISHER,504386,503401,MODEL
507471,ARTIOULATED HAULER,504386,503401,MODEL
507472,BM 3500 MOTOR GRADER,504386,503401,MODEL
507473,C70,504386,503401,MODEL
507474,EC 700 BLC,504386,503401,MODEL
507475,EC-210 B EXCAVATOR,504386,503401,MODEL
507476,EC-240 B EXCAVATOR,504386,503401,MODEL
507477,EC-290 B EXCAVATOR,504386,503401,MODEL
507478,EC-360 B EXCAVATOR,504386,503401,MODEL
507479,EC-460 B EXCAVATOR,504386,503401,MODEL
507480,FH 520,504386,503401,MODEL
507481,FH 520 TRACTOR,504386,503401,MODEL
507482,FM 07 290,504386,503401,MODEL
507483,FM 09 300,504386,503401,MODEL
507484,FM 09 340,504386,503401,MODEL
507485,FM 12 340,504386,503401,MODEL
507486,FM 12 380,504386,503401,MODEL
507487,FM 12 460,504386,503401,MODEL
507488,FM 400,504386,503401,MODEL
507361,SCRAMBLER,504359,503401,MODEL
507362,SPEED,504359,503401,MODEL
507363,APACHE,504360,503401,MODEL
507364,CENTRA,504360,503401,MODEL
507365,CHAMP,504360,503401,MODEL
507366,FIERO,504360,503401,MODEL
507367,FIERO F2,504360,503401,MODEL
507368,FLAME 125,504360,503401,MODEL
507369,KING,504360,503401,MODEL
507370,MAX 100,504360,503401,MODEL
507371,PHOENIX 125,504360,503401,MODEL
507372,SAMURAI,504360,503401,MODEL
507373,SCOOTY,504360,503401,MODEL
507374,SPECTRA,504360,503401,MODEL
507375,SPORT,504360,503401,MODEL
507376,SUZUKI SHAOLIN,504360,503401,MODEL
507377,SUZUKI SHOGUN,504360,503401,MODEL
507378,TEENZ,504360,503401,MODEL
507379,TVS JIVE,504360,503401,MODEL
507380,TVS STAR,504360,503401,MODEL
507381,TVS STAR CITY,504360,503401,MODEL
507382,TVS WEGO,504360,503401,MODEL
507383,VICTOR.,504360,503401,MODEL
507384,XL SUPER,504360,503401,MODEL
507385,ESP-05 PAVER,504361,503401,MODEL
507386,UAP 05 PAVER,504361,503401,MODEL
507387,UWM 04,504361,503401,MODEL
507516,SHAKTI MT 180D,504387,503401,MODEL
507517,TILLER CT85,504387,503401,MODEL
507518,VST 130 DI,504387,503401,MODEL
507519,B7R,504386,503401,MODEL
507520,CRANE AMERICAN 7530,504388,503401,MODEL
507521,VAIBHAV TRACTOR,504389,503401,MODEL
507522,DELIVERY VAN,504390,503401,MODEL
507523,8-10 TON ROAD ROLLER,504391,503401,MODEL
507524,JEEP 6STR PCV,504392,503401,MODEL
507525,2200 SURFACE MINER,504393,503401,MODEL
507526,HAMM 311 SOIL COMPACTOR,504393,503401,MODEL
507527,HAMM HD 90,504393,503401,MODEL
507528,SM 2100 C SUFACE MINER,504393,503401,MODEL
507529,SP500,504393,503401,MODEL
507530,W 100,504393,503401,MODEL
507531,GR 135,504394,503401,MODEL
507532,LW300F,504394,503401,MODEL
507533,LW321F,504394,503401,MODEL
507534,QAY 160,504394,503401,MODEL
507535,QAY 25 K,504394,503401,MODEL
507536,QUY 100,504394,503401,MODEL
507537,QY 20 B CRANE,504394,503401,MODEL
507538,QY 25 K,504394,503401,MODEL
507539,QY 50 B CRANE,504394,503401,MODEL
507540,QY 50 K,504394,503401,MODEL
507541,QY 60K,504394,503401,MODEL
507542,QY 65 K,504394,503401,MODEL
507543,QY 70K MOBILE CRANE,504394,503401,MODEL
507544,QY 75K,504394,503401,MODEL
507545,ZL 50 G,504394,503401,MODEL
507546,ZL 5001,504394,503401,MODEL
507547,QY65K TRUCK CRANE,504395,503401,MODEL
507548,TRUCK CRANE QY20B,504395,503401,MODEL
507549,ACE,504396,503401,MODEL
507550,ALBA,504396,503401,MODEL
507551,CRUX,504396,503401,MODEL
507552,ENTICER,504396,503401,MODEL
507425,BEETLE,504383,503401,MODEL
507426,CARAVELLE TRENDLINE,504383,503401,MODEL
507427,CRAFTER,504383,503401,MODEL
507428,JETTA,504383,503401,MODEL
507429,MULTIVAN,504383,503401,MODEL
507430,PASSAT,504383,503401,MODEL
507431,PHAETON,504383,503401,MODEL
507432,POLO,504383,503401,MODEL
507433,TOUAREG,504383,503401,MODEL
507434,VENTO,504383,503401,MODEL
507435,FORKLIFT TRUCK,504384,503401,MODEL
507436,DV 1006 FORKLIFT TRUCK,504385,503401,MODEL
507437,DV 1206 FORKLIFT TRUCK,504385,503401,MODEL
507438,DV 1512 FORKLIFT TRUCK,504385,503401,MODEL
507439,DV 1609 FORKLIFT TRUCK,504385,503401,MODEL
507440,DV 80 FORKLIFT TRUCK,504385,503401,MODEL
507441,DVX 15 FORKLIFT TRUCK,504385,503401,MODEL
507442,DVX 20 FORKLIFT TRUCK,504385,503401,MODEL
507443,DVX 25 FORKLIFT TRUCK,504385,503401,MODEL
507444,DVX 30 FORKLIFT TRUCK,504385,503401,MODEL
507445,DVX 40 FORKLIFT TRUCK,504385,503401,MODEL
507446,DVX 405 FORKLIFT,504385,503401,MODEL
507447,DVX 506 FORKLIFT,504385,503401,MODEL
507448,DVX 606 FORKLIFT,504385,503401,MODEL
507449,DVX 806,504385,503401,MODEL
507450,EVX 10 FORKLIFT TRUCK,504385,503401,MODEL
507451,EVX 15 FORKLIFT TRUCK,504385,503401,MODEL
507576,YD 125,504396,503401,MODEL
507577,SV 100 EXCAVATOR,504397,503401,MODEL
507578,VIO75,504397,503401,MODEL
507579,YEZDI,504398,503401,MODEL
507580,YEZDI 250,504398,503401,MODEL
507581,H,504399,503401,MODEL
507582,TO TRUST,504399,503401,MODEL
507583,YO SPEED,504399,503401,MODEL
507584,YO SPIN,504399,503401,MODEL
507585,YO TEEN,504399,503401,MODEL
507586,YO TREND,504399,503401,MODEL
507587,YO TUFF,504399,503401,MODEL
507588,B 1500/8X2,504400,503401,MODEL
507589,SPW 16/8,504400,503401,MODEL
507590,ZETOR TRACTOR,504401,503401,MODEL
507591,QUY 70 CRAWLER CRANE,504402,503401,MODEL
507592,QY 16H,504402,503401,MODEL
507593,QY 50,504402,503401,MODEL
507594,QY 60H,504402,503401,MODEL
507595,ZD 220,504402,503401,MODEL
507604,COROLLA ALTIS PEARL,504357,503401,MODEL
507605,FORTUNER PEARL,504357,503401,MODEL
507606,PRIUS PEARL,504357,503401,MODEL
507607,PRADO SOLID,504357,503401,MODEL
507608,PRADO PEARL,504357,503401,MODEL
507609,LAND CRUISER SOLID,504357,503401,MODEL
507610,LAND CRUISER  PEARL,504357,503401,MODEL
507611,CAMRY PEARL,504357,503401,MODEL
507612,COROLLA PEARL,504357,503401,MODEL
507613,JAZZ SOLID,504056,503401,MODEL
507614,BRIO SOLID,504056,503401,MODEL
507615,NEW SWIFT PEARL,504175,503401,MODEL
507616,OLD SWIFT PEARL,504175,503401,MODEL
507617,SWIFT DZIRE PEARL,504175,503401,MODEL
507618,SX4 PEARL,504175,503401,MODEL
507619,A-STAR PEARL,504175,503401,MODEL
507621,SPLENDOR PRO,504046,503401,MODEL
507489,FM7 290,504386,503401,MODEL
507490,FM7-TIPPER,504386,503401,MODEL
507491,G 700,504386,503401,MODEL
507492,G 710B,504386,503401,MODEL
507493,G 930,504386,503401,MODEL
507494,HYDRAULIC EXCAVATOR EC 140 BLC,504386,503401,MODEL
507495,L 120 E WHEEL LOADERS,504386,503401,MODEL
507496,L-110E WHEEL LOADER,504386,503401,MODEL
507497,L220E WHEEL LOADER,504386,503401,MODEL
507498,L90E WHEEL LOADER,504386,503401,MODEL
507499,PT220RH COMPACTOR,504386,503401,MODEL
507500,S 40,504386,503401,MODEL
507501,S 60,504386,503401,MODEL
507502,S 80,504386,503401,MODEL
507503,SD 110,504386,503401,MODEL
507504,SE-280 LC EXCAVATOR,504386,503401,MODEL
507505,TITAN 7820 SENSOR PAVER,504386,503401,MODEL
507506,V 70,504386,503401,MODEL
507507,VIBRATORY COMPACTOR,504386,503401,MODEL
507508,VOLVO 8X4 FIRE TENDER,504386,503401,MODEL
507509,VOLVO AB,504386,503401,MODEL
507510,VOLVO B7R,504386,503401,MODEL
507511,VOLVO FH 12,504386,503401,MODEL
507512,XC 60,504386,503401,MODEL
507513,XC 90,504386,503401,MODEL
507514,EUROTRAC- VST 180D,504387,503401,MODEL
507515,M 17 VWH 120 POWER TILLER,504387,503401,MODEL
515135,FORTUNER METALLIC WATER BORNE,504357,503401,MODEL
515136,FORTUNER PEARL WATER BORNE,504357,503401,MODEL
515137,INNOVA METALLIC WATER BORNE,504357,503401,MODEL
515138,INNOVA SOLID WATER BORNE,504357,503401,MODEL
515139,LAND CRUISER METALLIC WATER BORNE,504357,503401,MODEL
515140,LAND CRUISER PEARL WATER BORNE,504357,503401,MODEL
515141,LAND CRUISER SOLID WATER BORNE,504357,503401,MODEL
515142,PRADO METALLIC WATER BORNE,504357,503401,MODEL
515143,PRADO PEARL WATER BORNE,504357,503401,MODEL
515144,PRADO SOLID WATER BORNE,504357,503401,MODEL
515145,PRIUS METALLIC WATER BORNE,504357,503401,MODEL
515146,PRIUS PEARL WATER BORNE,504357,503401,MODEL
